recall,precision,predictions,ground_truth,TP,FP,FN,mean_iou_of_tp,std_iou_of_tp,Dataset,img_dir,model,points_per_side,points_per_batch,pred_iou_thresh,stability_score_thresh,stability_score_offset,box_nms_thresh,crop_n_layers,crop_nms_thresh,crop_n_points_downscale_factor
0.8559322033898306,0.8782608695652174,115,118,101,14,17,0.9637950658798218,0.0250651165843009,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.72,0.98,1.3,0.7,1,0.7,1
0.788135593220339,0.9587628865979382,97,118,93,4,25,0.964499294757843,0.0257844496518373,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.72,0.98,1.3,0.7,1,0.7,2
0.711864406779661,0.9545454545454546,88,118,84,4,34,0.9675225615501404,0.0170860588550567,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.72,0.98,1.3,0.7,1,0.7,4
0.8728813559322034,0.8306451612903226,124,118,103,21,15,0.9631569385528564,0.0244595482945442,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.72,0.98,1.3,0.7,2,0.7,1
0.8135593220338984,0.9411764705882352,102,118,96,6,22,0.9635213017463684,0.0257629435509443,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.72,0.98,1.3,0.7,2,0.7,2
0.711864406779661,0.9545454545454546,88,118,84,4,34,0.9677830934524536,0.0169420782476663,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.72,0.98,1.3,0.7,2,0.7,4
0.923728813559322,0.5093457943925234,214,118,109,105,9,0.9588012099266052,0.0315314382314682,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.92,0.7,0.7,0,0.7,1
0.923728813559322,0.5093457943925234,214,118,109,105,9,0.9588012099266052,0.0315314382314682,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.92,0.7,0.7,0,0.7,2
0.923728813559322,0.5093457943925234,214,118,109,105,9,0.9588012099266052,0.0315314382314682,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.92,0.7,0.7,0,0.7,4
0.9745762711864406,0.3662420382165605,314,118,115,199,3,0.9577046036720276,0.032112643122673,Exp32,Exp32/39320223018029_low_1152,sam_vit_h_4b8939.pth,32,128,0.8,0.92,0.7,0.7,1,0.7,1
