,recall,precision,predictions,ground_truth,TP,FP,FN,mean_iou_of_tp,std_iou_of_tp,error,Dataset,img_dir,model,points_per_side,points_per_batch,pred_iou_thresh,stability_score_thresh,stability_score_offset,box_nms_thresh,crop_n_layers,crop_nms_thresh,crop_n_points_downscale_factor
129,0.0089285714285714,0.5,2,112,1,1,111,0.9626947045326232,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.95,1.3,0.7,1,0.7,1
130,0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.95,1.3,0.7,1,0.7,2
131,0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.95,1.3,0.7,1,0.7,4
132,0.0089285714285714,0.5,2,112,1,1,111,0.9626947045326232,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.95,1.3,0.7,2,0.7,1
133,0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.95,1.3,0.7,2,0.7,2
134,0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.95,1.3,0.7,2,0.7,4
135,0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.98,0.7,0.7,0,0.7,1
136,0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.98,0.7,0.7,0,0.7,2
137,0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.98,0.7,0.7,0,0.7,4
138,0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.98,0.7,0.7,1,0.7,1
139,0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.98,0.7,0.7,1,0.7,2
140,0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.98,0.7,0.7,1,0.7,4
141,0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.98,0.7,0.7,2,0.7,1
142,0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.98,0.7,0.7,2,0.7,2
143,0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.98,0.7,0.7,2,0.7,4
144,0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.98,1.0,0.7,0,0.7,1
145,0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.98,1.0,0.7,0,0.7,2
146,0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.98,1.0,0.7,0,0.7,4
147,0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.98,1.0,0.7,1,0.7,1
148,0.0,0.0,0,0,0,0,0,0.0,0.0,IndexError,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.98,1.0,0.7,1,0.7,2
149,0.0,0.0,0,0,0,0,0,0.0,0.0,IndexError,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.98,1.0,0.7,1,0.7,4
150,0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.98,1.0,0.7,2,0.7,1
151,0.0,0.0,0,0,0,0,0,0.0,0.0,IndexError,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.98,1.0,0.7,2,0.7,2
152,0.0,0.0,0,0,0,0,0,0.0,0.0,IndexError,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.98,1.0,0.7,2,0.7,4
153,0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.98,1.3,0.7,0,0.7,1
154,0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.98,1.3,0.7,0,0.7,2
155,0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.98,1.3,0.7,0,0.7,4
156,0.0,0.0,0,0,0,0,0,0.0,0.0,IndexError,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.98,1.3,0.7,1,0.7,1
157,0.0,0.0,0,0,0,0,0,0.0,0.0,IndexError,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.98,1.3,0.7,1,0.7,2
158,0.0,0.0,0,0,0,0,0,0.0,0.0,IndexError,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.98,1.3,0.7,1,0.7,4
159,0.0,0.0,0,0,0,0,0,0.0,0.0,IndexError,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.98,1.3,0.7,2,0.7,1
160,0.0,0.0,0,0,0,0,0,0.0,0.0,IndexError,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.98,1.3,0.7,2,0.7,2
161,0.0,0.0,0,0,0,0,0,0.0,0.0,IndexError,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.8,0.98,1.3,0.7,2,0.7,4
162,0.5803571428571429,0.7738095238095238,84,112,65,19,47,0.8934059143066406,0.0404153242707252,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.92,0.7,0.7,0,0.7,1
163,0.5803571428571429,0.7738095238095238,84,112,65,19,47,0.8934059143066406,0.0404153242707252,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.92,0.7,0.7,0,0.7,2
164,0.5803571428571429,0.7738095238095238,84,112,65,19,47,0.8934059143066406,0.0404153242707252,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.92,0.7,0.7,0,0.7,4
165,0.7410714285714286,0.7094017094017094,117,112,83,34,29,0.9106564521789552,0.0378562323749065,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.92,0.7,0.7,1,0.7,1
166,0.7321428571428571,0.7961165048543689,103,112,82,21,30,0.9099204540252686,0.0402475409209728,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.92,0.7,0.7,1,0.7,2
167,0.6071428571428571,0.7472527472527473,91,112,68,23,44,0.9037962555885316,0.0412166230380535,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.92,0.7,0.7,1,0.7,4
168,0.7767857142857143,0.6796875,128,112,87,41,25,0.9096582531929016,0.038320567458868,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.92,0.7,0.7,2,0.7,1
169,0.7410714285714286,0.7830188679245284,106,112,83,23,29,0.9118199944496156,0.0388325080275535,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.92,0.7,0.7,2,0.7,2
170,0.6071428571428571,0.7472527472527473,91,112,68,23,44,0.9048227071762084,0.0415873974561691,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.92,0.7,0.7,2,0.7,4
171,0.4821428571428571,0.8571428571428571,63,112,54,9,58,0.9014869928359984,0.0353537052869796,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.92,1.0,0.7,0,0.7,1
172,0.4821428571428571,0.8571428571428571,63,112,54,9,58,0.9014869928359984,0.0353537052869796,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.92,1.0,0.7,0,0.7,2
173,0.4821428571428571,0.8571428571428571,63,112,54,9,58,0.9014869928359984,0.0353537052869796,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.92,1.0,0.7,0,0.7,4
174,0.625,0.7608695652173914,92,112,70,22,42,0.9192591905593872,0.0341035053133964,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.92,1.0,0.7,1,0.7,1
175,0.5714285714285714,0.8421052631578947,76,112,64,12,48,0.919973611831665,0.0327886715531349,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.92,1.0,0.7,1,0.7,2
176,0.5178571428571429,0.8285714285714286,70,112,58,12,54,0.9133973121643066,0.0352630130946636,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.92,1.0,0.7,1,0.7,4
177,0.625,0.7216494845360825,97,112,70,27,42,0.9211066961288452,0.0312036760151386,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.92,1.0,0.7,2,0.7,1
178,0.5714285714285714,0.8311688311688312,77,112,64,13,48,0.922865092754364,0.0285326968878507,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.92,1.0,0.7,2,0.7,2
179,0.5178571428571429,0.8285714285714286,70,112,58,12,54,0.9146007895469666,0.0354377962648868,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.92,1.0,0.7,2,0.7,4
180,0.2053571428571428,0.92,25,112,23,2,89,0.9121330976486206,0.0263277608901262,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.92,1.3,0.7,0,0.7,1
181,0.2053571428571428,0.92,25,112,23,2,89,0.9121330976486206,0.0263277608901262,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.92,1.3,0.7,0,0.7,2
182,0.2053571428571428,0.92,25,112,23,2,89,0.9121330976486206,0.0263277608901262,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.92,1.3,0.7,0,0.7,4
183,0.3839285714285714,0.86,50,112,43,7,69,0.9268977046012878,0.0330519638955593,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.92,1.3,0.7,1,0.7,1
184,0.3125,0.9210526315789472,38,112,35,3,77,0.9236465692520142,0.0331620797514915,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.92,1.3,0.7,1,0.7,2
185,0.2857142857142857,0.9142857142857144,35,112,32,3,80,0.924333930015564,0.027254544198513,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.92,1.3,0.7,1,0.7,4
186,0.3839285714285714,0.8113207547169812,53,112,43,10,69,0.9290427565574646,0.0316968075931072,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.92,1.3,0.7,2,0.7,1
187,0.3125,0.9210526315789472,38,112,35,3,77,0.9236465692520142,0.0331620797514915,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.92,1.3,0.7,2,0.7,2
188,0.2857142857142857,0.9142857142857144,35,112,32,3,80,0.924333930015564,0.027254544198513,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.92,1.3,0.7,2,0.7,4
189,0.3571428571428571,0.851063829787234,47,112,40,7,72,0.908677875995636,0.0285380166023969,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.95,0.7,0.7,0,0.7,1
190,0.3571428571428571,0.851063829787234,47,112,40,7,72,0.908677875995636,0.0285380166023969,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.95,0.7,0.7,0,0.7,2
191,0.3571428571428571,0.851063829787234,47,112,40,7,72,0.908677875995636,0.0285380166023969,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.95,0.7,0.7,0,0.7,4
192,0.5267857142857143,0.8082191780821918,73,112,59,14,53,0.9266478419303894,0.0300482530146837,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.95,0.7,0.7,1,0.7,1
193,0.4642857142857143,0.8387096774193549,62,112,52,10,60,0.9224823713302612,0.0317114777863025,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.95,0.7,0.7,1,0.7,2
194,0.4017857142857143,0.8490566037735849,53,112,45,8,67,0.921623468399048,0.0288552679121494,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.95,0.7,0.7,1,0.7,4
195,0.5267857142857143,0.7564102564102564,78,112,59,19,53,0.9287841320037842,0.0262681115418672,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.95,0.7,0.7,2,0.7,1
196,0.4642857142857143,0.8387096774193549,62,112,52,10,60,0.9263904094696044,0.0286649614572525,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.95,0.7,0.7,2,0.7,2
197,0.4017857142857143,0.8490566037735849,53,112,45,8,67,0.9223976135253906,0.028742428869009,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.95,0.7,0.7,2,0.7,4
198,0.0446428571428571,1.0,5,112,5,0,107,0.915671706199646,0.0211518369615077,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.95,1.0,0.7,0,0.7,1
199,0.0446428571428571,1.0,5,112,5,0,107,0.915671706199646,0.0211518369615077,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.95,1.0,0.7,0,0.7,2
200,0.0446428571428571,1.0,5,112,5,0,107,0.915671706199646,0.0211518369615077,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.95,1.0,0.7,0,0.7,4
201,0.0982142857142857,0.9166666666666666,12,112,11,1,101,0.9166419506072998,0.0502491071820259,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.95,1.0,0.7,1,0.7,1
202,0.0714285714285714,0.8888888888888888,9,112,8,1,104,0.9189959168434144,0.0499306209385395,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.95,1.0,0.7,1,0.7,2
203,0.0446428571428571,0.8333333333333334,6,112,5,1,107,0.9177823066711426,0.0206470005214214,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.95,1.0,0.7,1,0.7,4
204,0.0982142857142857,0.7857142857142857,14,112,11,3,101,0.9176952242851256,0.0508789531886577,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.95,1.0,0.7,2,0.7,1
205,0.0714285714285714,0.8888888888888888,9,112,8,1,104,0.9189959168434144,0.0499306209385395,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.95,1.0,0.7,2,0.7,2
206,0.0446428571428571,0.8333333333333334,6,112,5,1,107,0.9177823066711426,0.0206470005214214,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.95,1.0,0.7,2,0.7,4
207,0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.95,1.3,0.7,0,0.7,1
208,0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.95,1.3,0.7,0,0.7,2
209,0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.95,1.3,0.7,0,0.7,4
210,0.0089285714285714,0.5,2,112,1,1,111,0.9626947045326232,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.95,1.3,0.7,1,0.7,1
211,0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.95,1.3,0.7,1,0.7,2
212,0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.95,1.3,0.7,1,0.7,4
213,0.0089285714285714,0.5,2,112,1,1,111,0.9626947045326232,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.95,1.3,0.7,2,0.7,1
214,0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.95,1.3,0.7,2,0.7,2
215,0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.95,1.3,0.7,2,0.7,4
216,0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.98,0.7,0.7,0,0.7,1
217,0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.98,0.7,0.7,0,0.7,2
218,0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.98,0.7,0.7,0,0.7,4
219,0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.98,0.7,0.7,1,0.7,1
220,0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.98,0.7,0.7,1,0.7,2
221,0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.98,0.7,0.7,1,0.7,4
222,0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.98,0.7,0.7,2,0.7,1
223,0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.98,0.7,0.7,2,0.7,2
224,0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.98,0.7,0.7,2,0.7,4
225,0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.98,1.0,0.7,0,0.7,1
226,0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.98,1.0,0.7,0,0.7,2
227,0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.98,1.0,0.7,0,0.7,4
228,0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.98,1.0,0.7,1,0.7,1
229,0.0,0.0,0,0,0,0,0,0.0,0.0,IndexError,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.98,1.0,0.7,1,0.7,2
230,0.0,0.0,0,0,0,0,0,0.0,0.0,IndexError,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.98,1.0,0.7,1,0.7,4
231,0.0,0.0,1,112,0,1,112,,,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.98,1.0,0.7,2,0.7,1
232,0.0,0.0,0,0,0,0,0,0.0,0.0,IndexError,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.98,1.0,0.7,2,0.7,2
233,0.0,0.0,0,0,0,0,0,0.0,0.0,IndexError,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.98,1.0,0.7,2,0.7,4
234,0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.98,1.3,0.7,0,0.7,1
235,0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.98,1.3,0.7,0,0.7,2
236,0.0,0.0,0,112,0,0,112,0.0,0.0,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.98,1.3,0.7,0,0.7,4
237,0.0,0.0,0,0,0,0,0,0.0,0.0,IndexError,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.98,1.3,0.7,1,0.7,1
238,0.0,0.0,0,0,0,0,0,0.0,0.0,IndexError,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.98,1.3,0.7,1,0.7,2
239,0.0,0.0,0,0,0,0,0,0.0,0.0,IndexError,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.98,1.3,0.7,1,0.7,4
240,0.0,0.0,0,0,0,0,0,0.0,0.0,IndexError,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.98,1.3,0.7,2,0.7,1
241,0.0,0.0,0,0,0,0,0,0.0,0.0,IndexError,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.98,1.3,0.7,2,0.7,2
242,0.0,0.0,0,0,0,0,0,0.0,0.0,IndexError,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,32,128,0.88,0.98,1.3,0.7,2,0.7,4
243,0.7857142857142857,0.5827814569536424,151,112,88,63,24,0.8892618417739868,0.040474098175764,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,64,128,0.72,0.92,0.7,0.7,0,0.7,1
244,0.7857142857142857,0.5827814569536424,151,112,88,63,24,0.8892618417739868,0.040474098175764,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,64,128,0.72,0.92,0.7,0.7,0,0.7,2
245,0.7857142857142857,0.5827814569536424,151,112,88,63,24,0.8892618417739868,0.040474098175764,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,64,128,0.72,0.92,0.7,0.7,0,0.7,4
246,0.8392857142857143,0.5136612021857924,183,112,94,89,18,0.9068605303764344,0.0409086979925632,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,64,128,0.72,0.92,0.7,0.7,1,0.7,1
247,0.8303571428571429,0.5602409638554217,166,112,93,73,19,0.907311737537384,0.0403160862624645,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,64,128,0.72,0.92,0.7,0.7,1,0.7,2
248,0.8303571428571429,0.5923566878980892,157,112,93,64,19,0.9079533815383912,0.0401090793311595,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,64,128,0.72,0.92,0.7,0.7,1,0.7,4
249,0.875,0.4974619289340101,197,112,98,99,14,0.905455470085144,0.0431286059319973,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,64,128,0.72,0.92,0.7,0.7,2,0.7,1
250,0.8392857142857143,0.5465116279069767,172,112,94,78,18,0.9093717932701112,0.0403468199074268,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,64,128,0.72,0.92,0.7,0.7,2,0.7,2
251,0.8303571428571429,0.58125,160,112,93,67,19,0.9065909385681152,0.0412742346525192,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,64,128,0.72,0.92,0.7,0.7,2,0.7,4
252,0.5982142857142857,0.7528089887640449,89,112,67,22,45,0.898063600063324,0.0385707952082157,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,64,128,0.72,0.92,1.0,0.7,0,0.7,1
253,0.5982142857142857,0.7528089887640449,89,112,67,22,45,0.898063600063324,0.0385707952082157,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,64,128,0.72,0.92,1.0,0.7,0,0.7,2
254,0.5982142857142857,0.7528089887640449,89,112,67,22,45,0.898063600063324,0.0385707952082157,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,64,128,0.72,0.92,1.0,0.7,0,0.7,4
255,0.6875,0.6754385964912281,114,112,77,37,35,0.9173057675361632,0.034655425697565,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,64,128,0.72,0.92,1.0,0.7,1,0.7,1
256,0.6607142857142857,0.6981132075471698,106,112,74,32,38,0.9191733598709106,0.0343163423240184,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,64,128,0.72,0.92,1.0,0.7,1,0.7,2
257,0.6339285714285714,0.7473684210526316,95,112,71,24,41,0.9191524982452391,0.0358751453459262,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,64,128,0.72,0.92,1.0,0.7,1,0.7,4
258,0.6875,0.6416666666666667,120,112,77,43,35,0.9209190607070924,0.0322861932218074,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,64,128,0.72,0.92,1.0,0.7,2,0.7,1
259,0.6607142857142857,0.6788990825688074,109,112,74,35,38,0.923081874847412,0.0304426234215497,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,64,128,0.72,0.92,1.0,0.7,2,0.7,2
260,0.6339285714285714,0.7319587628865979,97,112,71,26,41,0.9190435409545898,0.0359855368733406,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,64,128,0.72,0.92,1.0,0.7,2,0.7,4
261,0.3214285714285714,0.8181818181818182,44,112,36,8,76,0.9086058139801024,0.0286193843930959,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,64,128,0.72,0.92,1.3,0.7,0,0.7,1
262,0.3214285714285714,0.8181818181818182,44,112,36,8,76,0.9086058139801024,0.0286193843930959,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,64,128,0.72,0.92,1.3,0.7,0,0.7,2
263,0.3214285714285714,0.8181818181818182,44,112,36,8,76,0.9086058139801024,0.0286193843930959,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,64,128,0.72,0.92,1.3,0.7,0,0.7,4
264,0.4553571428571428,0.7611940298507462,67,112,51,16,61,0.9256747364997864,0.0306625720113515,,Exp32,Exp32/39420224317029_low_2368,sam2.1_hiera_small.pt,64,128,0.72,0.92,1.3,0.7,1,0.7,1
