Dice per mask,Gdice per mask,IoU per mask,Mask N,Sam generation,Weights path,Dataset
0.9811099171638489,0.9625605344772339,0.9635833501815796,3,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9711646437644958,0.9428354501724243,0.9454483985900879,4,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9609816074371338,0.9222093820571899,0.9275962114334106,5,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9727043509483337,0.9455006718635559,0.9482300281524658,6,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9590819478034973,0.9191339015960693,0.9242872595787048,7,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9752905964851379,0.9509627819061279,0.9528910517692566,8,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9774801731109619,0.9554376006126404,0.9568822383880615,9,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9704957008361816,0.9415761828422546,0.944249153137207,10,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9754427671432495,0.9511792063713074,0.9531716108322144,11,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9649106860160828,0.9303911924362183,0.9343885779380798,12,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9818235635757446,0.9639859199523926,0.9649107456207275,13,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9725052118301392,0.9455989003181458,0.9478480815887451,14,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9863461256027222,0.9729726910591125,0.9734108448028564,15,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9813516736030579,0.9628980755805969,0.9640375375747681,16,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9740653038024902,0.9487399458885193,0.9506601095199585,17,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9762887954711914,0.95313560962677,0.9547005295753479,18,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9766552448272705,0.9538119435310364,0.9553718566894531,19,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.959658145904541,0.9198709726333618,0.9253023266792297,20,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9845010042190552,0.9691920280456543,0.9699283242225647,21,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9790482521057129,0.9582827091217041,0.9597744941711426,22,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9814732074737549,0.9631643295288086,0.9642624855041504,23,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.979253888130188,0.9591285586357117,0.9601371884346008,24,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9731951355934143,0.9466709494590759,0.9491040706634521,25,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9792258739471436,0.9589836001396179,0.960088849067688,26,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9680098295211792,0.9371591806411743,0.9398036003112793,27,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9510270357131958,0.9024074673652649,0.9107630252838135,28,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9858182668685913,0.9718690514564514,0.9724125862121582,29,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9803695678710938,0.9613025784492493,0.9622012376785278,30,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9835936427116394,0.9677227139472961,0.9682134389877319,31,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9735957980155945,0.9476267099380493,0.9498186111450195,32,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9821701049804688,0.9645664691925049,0.965560257434845,33,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9390276670455933,0.8786811828613281,0.891237735748291,34,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9758756160736084,0.9519946575164795,0.9539611339569092,35,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9791299104690552,0.9586522579193115,0.9599170684814453,36,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9615816473960876,0.9238728284835815,0.928597092628479,37,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9744919538497925,0.9491898417472839,0.9514501094818115,38,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.981564998626709,0.9635018706321716,0.9644278287887573,39,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9840370416641235,0.9689388275146484,0.969036340713501,40,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9749597907066345,0.9502621293067932,0.9522925615310669,41,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9726400375366211,0.9454421997070312,0.9481106400489807,42,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9832104444503784,0.9674175381660461,0.9674806594848633,43,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9695240259170532,0.9394908547401428,0.9425259828567505,44,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9610384702682495,0.9225671887397766,0.9276766180992126,45,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.975124716758728,0.9503722786903381,0.9526016712188721,46,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.982539713382721,0.965429425239563,0.9662462472915649,47,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9748077988624573,0.9504137635231018,0.9519966840744019,48,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9840033054351807,0.9683124423027039,0.9689892530441284,49,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9698307514190674,0.9405266046524048,0.9430488348007202,50,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9791886806488037,0.9592877626419067,0.9600057601928711,51,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9724506139755249,0.945133626461029,0.9477671384811401,52,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9624429941177368,0.9257856011390686,0.9300737380981445,53,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9413927793502808,0.8836107850074768,0.8949944972991943,54,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9801657199859619,0.9606978297233582,0.9618316888809204,55,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9671679735183716,0.9348723292350769,0.9383519887924194,56,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9585366249084473,0.917321503162384,0.9234052896499634,57,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.968036413192749,0.9362770318984985,0.9399025440216064,58,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9797948598861694,0.9596919417381287,0.9611552953720093,59,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.963947594165802,0.9281824231147766,0.9327253103256226,60,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9824360609054565,0.965194821357727,0.9660533666610718,61,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9731721878051758,0.9471246004104614,0.949038028717041,62,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9802662134170532,0.9606349468231201,0.9620270729064941,63,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9814039468765259,0.9630205035209656,0.9641340970993042,64,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9844578504562378,0.9690678715705872,0.9698483347892761,65,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9680558443069458,0.9365465641021729,0.9399225115776062,66,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9800089597702026,0.9607563614845276,0.9615277051925659,67,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.955580472946167,0.9117024540901184,0.9183681607246399,68,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9621956944465637,0.9248728156089783,0.9296717643737793,69,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9730750322341919,0.9463638067245483,0.9488911628723145,70,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.965326189994812,0.9308363795280457,0.9351376295089722,71,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9837427139282227,0.9677775502204895,0.9685000777244568,72,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9851555824279785,0.9707351922988892,0.9711549878120422,73,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9764701128005981,0.9531452059745789,0.9550462961196899,74,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.963638424873352,0.9275868535041809,0.932186484336853,75,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9812791347503662,0.9628405570983887,0.9638996720314026,76,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9576429128646851,0.9158484935760498,0.9218571782112122,77,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9747970700263977,0.9501721858978271,0.9519860148429871,78,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9773141145706177,0.9551693201065063,0.9565748572349548,79,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9859718084335327,0.9722405076026917,0.9727014303207397,80,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9772928357124329,0.9551576375961304,0.9565342664718628,81,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9567432403564453,0.9137532114982605,0.9203558564186096,82,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9888335466384888,0.9779457449913025,0.9781489372253418,83,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9667131900787354,0.933605432510376,0.9375706911087036,84,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9820064306259155,0.9645163416862488,0.9652457237243652,85,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9792685508728027,0.9588407278060913,0.9601762294769287,86,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.8315861821174622,0.666749894618988,0.7469725608825684,87,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9834623336791992,0.9675561189651489,0.9679637551307678,88,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9649397134780884,0.9302188158035278,0.9344528913497925,89,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9784427881240845,0.957127034664154,0.9586580395698547,90,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9784462451934814,0.9571064710617065,0.9586654901504517,91,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9831463098526001,0.9666123986244202,0.9673815369606018,92,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9891905784606934,0.9788312315940857,0.9788293242454529,93,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9774311184883118,0.9551434516906738,0.956800103187561,94,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9746248722076416,0.9497050046920776,0.9516804218292236,95,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.988074779510498,0.9762686491012573,0.9767023324966431,96,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9808404445648193,0.9620112776756287,0.9630831480026245,97,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9805272817611694,0.9612907767295837,0.9625058770179749,98,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9798076152801514,0.960014820098877,0.9611679315567017,99,1,sam_vit_h_4b8939.pth,ExperimentData/BackboneExperimentData/Soil
0.9250128269195557,0.8509357571601868,0.8694870471954346,0,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9625940322875977,0.9253921508789062,0.9303820133209229,1,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9868866801261902,0.9739912152290344,0.9744381904602051,2,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9778435230255127,0.9560865759849548,0.957551121711731,3,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9727542400360107,0.9459867477416992,0.9483015537261963,4,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9461377859115601,0.8926160335540771,0.902722954750061,5,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9700212478637695,0.9401436448097229,0.943428635597229,6,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9532882571220398,0.9076851010322571,0.9144742488861084,7,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9783996343612671,0.9571329951286316,0.9585751295089722,8,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9638736248016357,0.9285134673118591,0.9325689673423767,9,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.960443377494812,0.921671450138092,0.9266348481178284,10,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9767352342605591,0.9537487626075745,0.9555273056030273,11,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9670993089675903,0.9347326755523682,0.9382294416427612,12,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9815013408660889,0.9633473753929138,0.9643105864524841,13,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9657623767852783,0.9322585463523865,0.9358705282211304,14,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9804844856262207,0.9613698124885559,0.9624202251434326,15,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9788382649421692,0.9578974843025208,0.9593863487243652,16,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9720171689987183,0.9446918964385986,0.9469679594039917,17,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9784415364265442,0.9573902487754822,0.9586447477340698,18,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9748595356941223,0.9502593278884888,0.9521017670631409,19,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9582229852676392,0.9170210361480713,0.9228491187095642,20,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9833971261978149,0.9669978022575378,0.9678550958633423,21,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9744612574577332,0.9491496682167053,0.9513941407203674,22,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9781967997550964,0.9566500186920166,0.9582052230834961,23,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9760175943374634,0.9527530670166016,0.9541997909545898,24,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9735380411148071,0.9473532438278198,0.9497230052947998,25,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.978786826133728,0.9581166505813599,0.9592792391777039,26,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9633307456970215,0.9279687404632568,0.9315915107727051,27,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.958124041557312,0.9165499806404114,0.9226986169815063,28,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9775444269180298,0.955457329750061,0.9570042490959167,29,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9780543446540833,0.9567388892173767,0.9579278230667114,30,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9856517314910889,0.9717716574668884,0.9720912575721741,31,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9667738676071167,0.934095025062561,0.9376553297042847,32,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9772124290466309,0.9547140002250671,0.9563989639282227,33,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9542936086654663,0.9090550541877747,0.916202962398529,34,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9647104740142822,0.9297771453857422,0.9340513348579407,35,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9783917665481567,0.9571899175643921,0.958557665348053,36,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.957966685295105,0.9167097806930542,0.9223940372467041,37,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9630128145217896,0.9263249635696411,0.9310996532440186,38,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9843564629554749,0.9690287113189697,0.9696524143218994,39,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9867390990257263,0.9741964340209961,0.9741455316543579,40,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.97432541847229,0.9490021467208862,0.9511426091194153,41,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9611788988113403,0.9225878715515137,0.9279360771179199,42,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.983243465423584,0.9674817323684692,0.9675427675247192,43,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9612773656845093,0.9231181740760803,0.9280848503112793,44,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9529228210449219,0.9064383506774902,0.9139007329940796,45,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9708307981491089,0.9418056607246399,0.9448698163032532,46,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9789502620697021,0.9583223462104797,0.9595843553543091,47,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9597986936569214,0.9208730459213257,0.9254958629608154,48,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9815881848335266,0.9635283946990967,0.9644720554351807,49,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9568250179290771,0.9148895740509033,0.9204245805740356,50,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9787419438362122,0.9584137201309204,0.9591814279556274,51,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.970473051071167,0.9411952495574951,0.9442259073257446,52,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9684337973594666,0.9376243352890015,0.9405750632286072,53,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9731050729751587,0.9465875029563904,0.948936939239502,54,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9838107228279114,0.9679204225540161,0.9686278104782104,55,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9656077027320862,0.9317773580551147,0.9356094598770142,56,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9588707685470581,0.9179878234863281,0.9239760637283325,57,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9713314771652222,0.9428459405899048,0.9457627534866333,58,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9736498594284058,0.9474329948425293,0.949931263923645,59,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9689218997955322,0.9380913972854614,0.9414668083190918,60,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9801353216171265,0.9606358408927917,0.9617749452590942,61,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9769501686096191,0.9545707106590271,0.9559032320976257,62,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9692581295967102,0.9386760592460632,0.9420685768127441,63,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9802968502044678,0.9608191251754761,0.9620794057846069,64,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9734945893287659,0.9472487568855286,0.9496455192565918,65,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9724905490875244,0.9453554153442383,0.9478315114974976,66,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.975990891456604,0.952868640422821,0.9541429877281189,67,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9598445892333984,0.9201793074607849,0.9256263971328735,68,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9710758924484253,0.9425197243690491,0.9452951550483704,69,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9706991314888,0.9416307806968689,0.9446297883987427,70,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9664283990859985,0.9330347776412964,0.9370706081390381,71,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9757824540138245,0.9520001411437988,0.9537825584411621,72,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9836249947547913,0.9677177667617798,0.9682737588882446,73,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9731638431549072,0.9465613961219788,0.9490500688552856,74,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9571274518966675,0.914620578289032,0.9209988117218018,75,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9759295582771301,0.9522222280502319,0.9540542364120483,76,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9674867391586304,0.9354048371315002,0.9389175772666931,77,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9773780107498169,0.9552749395370483,0.956692636013031,78,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9715607166290283,0.9437994956970215,0.9461475610733032,79,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9831781983375549,0.9667123556137085,0.9674400687217712,80,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9717403650283813,0.9441924095153809,0.9464677572250366,81,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9549460411071777,0.9101694822311401,0.9173191785812378,82,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9873291850090027,0.9749745726585388,0.9752770662307739,83,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.96169513463974,0.9235965013504028,0.9288270473480225,84,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9801560640335083,0.9608674645423889,0.9618059396743774,85,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9740077257156372,0.9483959674835205,0.9505661725997925,86,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9743185043334961,0.9491464495658875,0.9511213302612305,87,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9810039401054382,0.9627333283424377,0.9633727073669434,88,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9644001722335815,0.9291449785232544,0.9335108995437622,89,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9558377265930176,0.9121700525283813,0.9188050031661987,90,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9759839773178101,0.9522063136100769,0.9541587829589844,91,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9831463098526001,0.9666123986244202,0.9673815369606018,92,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9871066808700562,0.9747504591941833,0.9748485088348389,93,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9749402403831482,0.9501928687095642,0.9522584676742554,94,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9620450735092163,0.9247721433639526,0.9294027090072632,95,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9798264503479004,0.9598546028137207,0.9612101316452026,96,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.981634259223938,0.9635850787162781,0.9645589590072632,97,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9720500707626343,0.9444391131401062,0.9470423460006714,98,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9768835306167603,0.9542245864868164,0.9557908773422241,99,2,sam2_hiera_tiny.pt,ExperimentData/BackboneExperimentData/Soil
0.9343901872634888,0.8695765137672424,0.8839249610900879,0,2,sam2_hiera_small.pt,ExperimentData/BackboneExperimentData/Soil
0.9660665988922119,0.932318389415741,0.9364349246025085,1,2,sam2_hiera_small.pt,ExperimentData/BackboneExperimentData/Soil
0.988863468170166,0.9779118299484253,0.9782083034515381,2,2,sam2_hiera_small.pt,ExperimentData/BackboneExperimentData/Soil
0.9783524870872498,0.9570953249931335,0.9584861397743225,3,2,sam2_hiera_small.pt,ExperimentData/BackboneExperimentData/Soil
0.9576137065887451,0.9159729480743408,0.9218007326126099,4,2,sam2_hiera_small.pt,ExperimentData/BackboneExperimentData/Soil
0.9548360705375671,0.9099571704864502,0.9171344041824341,5,2,sam2_hiera_small.pt,ExperimentData/BackboneExperimentData/Soil
0.9704297184944153,0.940959095954895,0.9441564083099365,6,2,sam2_hiera_small.pt,ExperimentData/BackboneExperimentData/Soil
0.951744794845581,0.9046350717544556,0.9118945598602295,7,2,sam2_hiera_small.pt,ExperimentData/BackboneExperimentData/Soil
0.9786645174026489,0.9576586484909058,0.9590625166893005,8,2,sam2_hiera_small.pt,ExperimentData/BackboneExperimentData/Soil
0.9683898687362671,0.9374498128890991,0.9405020475387573,9,2,sam2_hiera_small.pt,ExperimentData/BackboneExperimentData/Soil
0.9466185569763184,0.8942980766296387,0.9034470319747925,10,2,sam2_hiera_small.pt,ExperimentData/BackboneExperimentData/Soil
